"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","to be removed"
Borrego_Springs.A,20150908,2359,0.00,,104,76,,,0,0,,,95,76,,449,0.21,67.0,23.0,
Borrego_Springs.A,20150909,2359,0.00,,98,79,,,0,0,,,94,78,,364,0.16,65.0,33.0,
Borrego_Springs.A,20150910,2359,0.00,,96,80,,,0,0,,,94,80,,436,0.20,70.0,32.0,
Borrego_Springs.A,20150911,2359,0.00,,102,74,,,0,0,,,99,79,,524,0.24,62.0,25.0,
Borrego_Springs.A,20150912,2359,0.00,,101,78,,,0,0,,,99,81,,448,0.22,59.0,25.0,
Borrego_Springs.A,20150913,2359,0.00,,104,77,,,0,0,,,98,80,,506,0.24,58.0,19.0,
Borrego_Springs.A,20150914,2359,0.00,,98,70,,,0,0,,,96,77,,560,0.25,60.0,22.0,
Borrego_Springs.A,20150915,2359,0.00,,88,71,,,0,0,,,86,76,,278,0.11,89.0,45.0,
Borrego_Springs.A,20150916,2359,0.00,,88,64,,,0,0,,,91,72,,580,0.22,67.0,30.0,
Borrego_Springs.A,20150917,2359,0.00,,95,59,,,0,0,,,92,68,,584,0.22,79.0,14.0,
Borrego_Springs.A,20150918,2359,0.00,,98,62,,,0,0,,,94,71,,576,0.22,74.0,14.0,
Borrego_Springs.A,20150919,2359,0.00,,101,64,,,0,0,,,95,71,,574,0.23,51.0,12.0,
Borrego_Springs.A,20150920,2359,0.00,,102,69,,,0,0,,,96,74,,559,0.23,50.0,17.0,
Borrego_Springs.A,20150921,2359,0.00,,93,77,,,0,0,,,90,78,,278,0.12,84.0,33.0,
Borrego_Springs.A,20150922,2359,0.00,,94,73,,,0,0,,,92,78,,305,0.12,77.0,31.0,
Borrego_Springs.A,20150923,2359,0.00,,97,66,,,0,0,,,94,72,,563,0.21,66.0,29.0,
Borrego_Springs.A,20150924,2359,0.00,,103,69,,,0,0,,,96,74,,561,0.23,65.0,19.0,
Borrego_Springs.A,20150925,2359,0.00,,104,73,,,0,0,,,92,77,,557,0.24,48.0,20.0,
Borrego_Springs.A,20150926,2359,0.00,,103,72,,,0,0,,,94,74,,559,0.23,58.0,20.0,
Borrego_Springs.A,20150927,2359,0.00,,104,70,,,0,0,,,93,74,,563,0.23,47.0,14.0,
Borrego_Springs.A,20150928,2359,0.00,,104,68,,,0,0,,,90,71,,551,0.23,37.0,13.0,
Borrego_Springs.A,20150929,2359,0.00,,102,66,,,0,0,,,90,70,,582,0.23,52.0,10.0,
Borrego_Springs.A,20150930,2359,0.00,,102,64,,,0,0,,,89,69,,568,0.22,55.0,13.0,
Borrego_Springs.A,20151001,2359,0.00,,99,67,,,0,0,,,86,69,,565,0.25,47.0,13.0,
Borrego_Springs.A,20151002,2359,0.00,,92,69,,,0,0,,,85,68,,575,0.22,51.0,15.0,
Borrego_Springs.A,20151003,2359,0.00,,94,63,,,0,0,,,86,67,,559,0.22,63.0,19.0,
Borrego_Springs.A,20151004,2359,0.00,,82,64,,,0,0,,,76,66,,405,0.18,56.0,37.0,
Borrego_Springs.A,20151005,2359,0.00,,76,60,,,0,0,,,73,65,,316,0.10,74.0,39.0,
Borrego_Springs.A,20151006,2359,0.00,,83,54,,,0,0,,,76,60,,483,0.16,88.0,30.0,
Borrego_Springs.A,20151007,2359,0.00,,93,58,,,0,0,,,78,61,,532,0.19,71.0,19.0,
Borrego_Springs.A,20151008,2359,0.00,,98,64,,,0,0,,,83,64,,494,0.21,52.0,14.0,
Borrego_Springs.A,20151009,2359,0.00,,98,65,,,0,0,,,80,65,,518,0.22,48.0,16.0,
Borrego_Springs.A,20151010,2359,0.00,,94,67,,,0,0,,,84,67,,498,0.19,53.0,23.0,
Borrego_Springs.A,20151011,2359,0.00,,95,66,,,0,0,,,86,68,,466,0.18,58.0,22.0,
Borrego_Springs.A,20151012,2359,0.00,,93,68,,,0,0,,,79,69,,266,0.09,61.0,28.0,
Borrego_Springs.A,20151013,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151014,2359,0.00,,97,70,,,0,0,,,83,69,,445,0.18,67.0,24.0,
Borrego_Springs.A,20151015,2359,0.00,,94,74,,,0,0,,,82,72,,329,0.12,86.0,27.0,
Borrego_Springs.A,20151016,2359,0.00,,90,69,,,0,0,,,82,71,,454,0.16,92.0,32.0,
Borrego_Springs.A,20151017,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151018,2359,0.00,,88,67,,,0,0,,,80,69,,481,0.18,82.0,31.0,
Borrego_Springs.A,20151019,2359,0.00,,82,65,,,0,0,,,75,64,,436,0.15,59.0,28.0,
Borrego_Springs.A,20151020,2359,0.00,,85,59,,,0,0,,,76,63,,464,0.16,73.0,25.0,
Borrego_Springs.A,20151021,2359,0.00,,85,57,,,0,0,,,76,61,,478,0.16,76.0,24.0,
Borrego_Springs.A,20151022,2359,0.00,,87,57,,,0,0,,,75,62,,478,0.16,70.0,26.0,
Borrego_Springs.A,20151023,2359,0.00,,88,56,,,0,0,,,74,60,,459,0.15,66.0,20.0,
Borrego_Springs.A,20151024,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151025,2359,0.00,,88,57,,,0,0,,,72,60,,294,0.12,61.0,17.0,
Borrego_Springs.A,20151026,2359,0.00,,90,57,,,0,0,,,72,59,,460,0.15,56.0,14.0,
Borrego_Springs.A,20151027,2359,0.00,,91,53,,,0,0,,,73,58,,413,0.14,53.0,14.0,
Borrego_Springs.A,20151028,2359,0.00,,88,62,,,0,0,,,71,61,,281,0.14,44.0,16.0,
Borrego_Springs.A,20151029,2359,0.00,,85,65,,,0,0,,,74,61,,384,0.16,55.0,19.0,
Borrego_Springs.A,20151030,2359,0.00,,86,58,,,0,0,,,72,57,,465,0.17,28.0,9.0,
Borrego_Springs.A,20151031,2359,0.00,,89,54,,,0,0,,,73,54,,451,0.15,48.0,13.0,
Borrego_Springs.A,20151101,2359,0.00,,89,51,,,0,0,,,73,55,,449,0.14,60.0,14.0,
Borrego_Springs.A,20151102,2359,0.00,,90,52,,,0,0,,,71,55,,443,0.17,58.0,11.0,
Borrego_Springs.A,20151103,2359,0.00,,69,53,,,0,0,,,67,57,,383,0.14,64.0,30.0,
Borrego_Springs.A,20151104,2359,0.00,,68,50,,,0,0,,,61,52,,246,0.09,64.0,32.0,
Borrego_Springs.A,20151105,2359,0.00,,69,39,,,0,0,,,,,,430,0.11,73.0,20.0,
Borrego_Springs.A,20151106,2359,0.00,,74,37,,,0,0,,,,,,428,0.12,64.0,13.0,
Borrego_Springs.A,20151107,2359,0.00,,76,39,,,0,0,,,,,,432,0.13,59.0,14.0,
Borrego_Springs.A,20151108,2359,0.00,,78,38,,,0,0,,,,,,422,0.12,57.0,13.0,
Borrego_Springs.A,20151109,2359,0.00,,77,44,,,0,0,,,,,,350,0.13,58.0,18.0,
Borrego_Springs.A,20151110,2359,0.00,,68,44,,,0,0,,,61,51,,404,0.13,62.0,27.0,
Borrego_Springs.A,20151111,2359,0.00,,70,36,,,0,0,,,,,,416,0.11,72.0,14.0,
Borrego_Springs.A,20151112,2359,0.00,,73,33,,,0,0,,,,,,392,0.11,54.0,11.0,
Borrego_Springs.A,20151113,2359,0.00,,79,34,,,0,0,,,,,,412,0.12,44.0,10.0,
Borrego_Springs.A,20151114,2359,0.00,,78,36,,,0,0,,,,,,404,0.12,49.0,10.0,
Borrego_Springs.A,20151115,2359,0.00,,72,43,,,0,0,,,,,,243,0.09,46.0,25.0,
Borrego_Springs.A,20151116,2359,0.00,,65,41,,,0,0,,,61,48,,374,0.14,42.0,17.0,
Borrego_Springs.A,20151117,2359,0.00,,71,38,,,0,0,,,,,,382,0.09,52.0,10.0,
Borrego_Springs.A,20151118,2359,0.00,,77,38,,,0,0,,,,,,371,0.11,48.0,15.0,
Borrego_Springs.A,20151119,2359,0.00,,81,39,,,0,0,,,,,,381,0.11,56.0,13.0,
Borrego_Springs.A,20151120,2359,0.00,,80,38,,,0,0,,,,,,296,0.11,50.0,12.0,
Borrego_Springs.A,20151121,2359,0.00,,81,44,,,0,0,,,66,48,,361,0.12,53.0,15.0,
Borrego_Springs.A,20151122,2359,0.00,,80,42,,,0,0,,,65,47,,371,0.11,52.0,10.0,
Borrego_Springs.A,20151123,2359,0.00,,80,39,,,0,0,,,64,45,,362,0.11,49.0,11.0,
Borrego_Springs.A,20151124,2359,0.00,,82,43,,,0,0,,,65,46,,333,0.14,54.0,11.0,
Borrego_Springs.A,20151125,2359,0.00,,65,53,,,0,0,,,62,52,,312,0.12,57.0,32.0,
Borrego_Springs.A,20151126,2359,0.00,,65,41,,,0,0,,,62,46,,331,0.10,72.0,30.0,
Borrego_Springs.A,20151127,2359,0.00,,56,42,,,0,0,,,58,50,,191,0.04,88.0,57.0,
Borrego_Springs.A,20151128,2359,0.00,,62,33,,,0,0,,,,,,346,0.08,96.0,25.0,
Borrego_Springs.A,20151129,2359,0.00,,62,35,,,0,0,,,58,43,,350,0.08,72.0,20.0,
Borrego_Springs.A,20151130,2359,0.00,,64,29,,,0,0,,,,,,352,0.08,73.0,14.0,
Borrego_Springs.A,20151201,2359,0.00,,68,30,,,0,0,,,,,,351,0.08,60.0,12.0,
Borrego_Springs.A,20151202,2359,0.00,,72,31,,,0,0,,,,,,350,0.08,53.0,11.0,
Borrego_Springs.A,20151203,2359,0.00,,76,34,,,0,0,,,,,,323,0.08,49.0,10.0,
Borrego_Springs.A,20151204,2359,0.00,,70,35,,,0,0,,,,,,255,0.07,53.0,14.0,
Borrego_Springs.A,20151205,2359,0.00,,74,36,,,0,0,,,,,,335,0.08,75.0,20.0,
Borrego_Springs.A,20151206,2359,0.00,,76,38,,,0,0,,,,,,290,0.08,62.0,12.0,
Borrego_Springs.A,20151207,2359,0.00,,80,36,,,0,0,,,,,,307,0.08,52.0,10.0,
Borrego_Springs.A,20151208,2359,0.00,,81,39,,,0,0,,,,,,323,0.08,43.0,9.0,
Borrego_Springs.A,20151209,2359,0.00,,80,41,,,0,0,,,61,44,,295,0.08,46.0,13.0,
Borrego_Springs.A,20151210,2359,0.00,,70,34,,,0,0,,,,,,249,0.09,58.0,20.0,
Borrego_Springs.A,20151211,2359,0.00,,68,49,,,0,0,,,63,51,,254,0.10,60.0,37.0,
Borrego_Springs.A,20151212,2359,0.00,,69,38,,,0,0,,,60,43,,332,0.07,68.0,18.0,
Borrego_Springs.A,20151213,2359,0.00,,71,35,,,0,0,,,,,,334,0.09,64.0,18.0,
Borrego_Springs.A,20151214,2359,0.00,,60,35,,,0,0,,,58,45,,317,0.09,61.0,25.0,
Borrego_Springs.A,20151215,2359,0.00,,60,29,,,0,0,,,,,,326,0.07,70.0,16.0,
Borrego_Springs.A,20151216,2359,0.00,,61,29,,,0,0,,,,,,322,0.06,55.0,16.0,
Borrego_Springs.A,20151217,2359,0.00,,63,26,,,0,0,,,,,,319,0.06,66.0,16.0,
Borrego_Springs.A,20151218,2359,0.00,,68,29,,,0,0,,,,,,325,0.07,58.0,14.0,
Borrego_Springs.A,20151219,2359,0.00,,68,31,,,0,0,,,,,,319,0.08,84.0,13.0,
Borrego_Springs.A,20151220,2359,0.00,,66,40,,,0,0,,,58,45,,299,0.07,77.0,28.0,
Borrego_Springs.A,20151221,2359,0.00,,65,35,,,0,0,,,58,41,,300,0.06,89.0,32.0,
Borrego_Springs.A,20151222,2359,0.00,,71,57,,,0,0,,,61,50,,137,0.06,73.0,49.0,
Borrego_Springs.A,20151223,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151224,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151225,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151226,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151227,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151228,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151229,,,,,,,,,,,,,,,,,,,
Borrego_Springs.A,20151230,2359,0.00,,60,27,,,0,0,,,,,,329,0.06,89.0,27.0,
Borrego_Springs.A,20151231,2359,0.00,,61,26,,,0,0,,,,,,326,0.07,83.0,20.0,
Borrego_Springs.A,20160101,2359,0.00,,60,26,,,0,0,,,51,34,,319,0.07,73.0,18.0,
BRNTWOOD.A,20150101,2359,0.00,,54,33,,,0,0,,,46,43,,223,0.05,90.0,49.0,
BRNTWOOD.A,20150102,2359,0.00,,57,34,,,0,0,,,46,43,,230,0.05,88.0,45.0,
BRNTWOOD.A,20150103,2359,0.00,,57,36,,,0,0,,,46,43,,228,0.05,87.0,49.0,
BRNTWOOD.A,20150104,2359,0.00,,60,39,,,0,0,,,47,43,,193,0.05,89.0,50.0,
BRNTWOOD.A,20150105,2359,0.00,,61,38,,,0,0,,,47,44,,190,0.04,87.0,52.0,
BRNTWOOD.A,20150106,2359,0.00,,67,40,,,0,0,,,48,44,,233,0.06,90.0,45.0,
BRNTWOOD.A,20150107,2359,0.00,,69,40,,,0,0,,,49,45,,239,0.06,87.0,52.0,
BRNTWOOD.A,20150108,2359,0.00,,67,41,,,0,0,,,49,46,,184,0.04,89.0,60.0,
BRNTWOOD.A,20150109,2359,0.00,,66,50,,,0,0,,,51,48,,121,0.03,86.0,66.0,
BRNTWOOD.A,20150110,2359,0.00,,69,47,,,0,0,,,52,49,,198,0.05,91.0,62.0,
BRNTWOOD.A,20150111,2359,0.00,,69,45,,,0,0,,,52,49,,223,0.06,91.0,59.0,
BRNTWOOD.A,20150112,2359,0.00,,69,45,,,0,0,,,52,49,,237,0.06,91.0,60.0,
BRNTWOOD.A,20150113,2359,0.00,,64,47,,,0,0,,,51,49,,256,0.07,86.0,53.0,
BRNTWOOD.A,20150114,2359,0.00,,59,40,,,0,0,,,50,48,,93,0.01,93.0,86.0,
BRNTWOOD.A,20150115,2359,0.01,,51,42,,,0,0,,,50,48,,107,0.02,94.0,92.0,
BRNTWOOD.A,20150116,2359,0.00,,60,48,,,0,0,,,51,49,,103,0.02,94.0,82.0,
BRNTWOOD.A,20150117,2359,0.00,,58,55,,,0,0,,,52,51,,47,0.00,92.0,85.0,
BRNTWOOD.A,20150118,2359,0.00,,58,53,,,0,0,,,53,51,,79,0.01,92.0,91.0,
BRNTWOOD.A,20150119,2359,0.02,,61,47,,,0,0,,,54,52,,77,0.01,93.0,82.0,
BRNTWOOD.A,20150120,2359,0.00,,64,46,,,0,0,,,54,51,,210,0.05,92.0,64.0,
BRNTWOOD.A,20150121,2359,0.01,,64,42,,,0,0,,,53,50,,260,0.06,91.0,57.0,
BRNTWOOD.A,20150122,2359,0.00,,59,42,,,0,0,,,51,49,,105,0.02,89.0,66.0,
BRNTWOOD.A,20150123,2359,0.00,,62,39,,,0,0,,,51,47,,254,0.06,90.0,59.0,
BRNTWOOD.A,20150124,2359,0.00,,59,47,,,0,0,,,52,49,,192,0.04,91.0,76.0,
BRNTWOOD.A,20150125,2359,0.00,,61,45,,,0,0,,,52,50,,181,0.04,91.0,66.0,
BRNTWOOD.A,20150126,2359,0.00,,67,44,,,0,0,,,53,49,,223,0.06,91.0,52.0,
BRNTWOOD.A,20150127,2359,0.00,,70,53,,,0,0,,,54,51,,164,0.04,87.0,61.0,
BRNTWOOD.A,20150128,2359,0.00,,70,49,,,0,0,,,54,51,,264,0.07,89.0,47.0,
BRNTWOOD.A,20150129,2359,0.00,,71,47,,,0,0,,,55,50,,273,0.07,91.0,47.0,
BRNTWOOD.A,20150130,2359,0.00,,71,48,,,0,0,,,54,50,,289,0.10,88.0,44.0,
BRNTWOOD.A,20150131,2359,0.00,,74,50,,,0,0,,,54,51,,313,0.15,71.0,20.0,
BRNTWOOD.A,20150201,2359,0.00,,68,43,,,0,0,,,53,49,,216,0.05,92.0,53.0,
BRNTWOOD.A,20150202,2359,0.00,,71,50,,,0,0,,,54,50,,270,0.08,89.0,56.0,
BRNTWOOD.A,20150203,2359,0.00,,72,53,,,0,0,,,56,51,,254,0.07,89.0,63.0,
BRNTWOOD.A,20150204,2359,0.00,,71,50,,,0,0,,,55,52,,146,0.03,93.0,69.0,
BRNTWOOD.A,20150205,2359,0.00,,66,51,,,0,0,,,54,52,,101,0.01,92.0,74.0,
BRNTWOOD.A,20150206,2359,0.82,,71,60,,,0,0,,,55,53,,48,0.03,87.0,52.0,
BRNTWOOD.A,20150207,2359,0.25,,78,63,,,0,0,,,59,55,,170,0.04,90.0,80.0,
BRNTWOOD.A,20150208,2359,0.56,,75,62,,,0,0,,,58,57,,76,0.05,92.0,62.0,
BRNTWOOD.A,20150209,2359,0.00,,73,55,,,0,0,,,59,56,,302,0.10,80.0,54.0,
BRNTWOOD.A,20150210,2359,0.00,,70,52,,,0,0,,,58,54,,329,0.10,84.0,48.0,
BRNTWOOD.A,20150211,2359,0.00,,72,50,,,0,0,,,57,53,,313,0.08,89.0,55.0,
BRNTWOOD.A,20150212,2359,0.00,,76,55,,,0,0,,,58,54,,340,0.09,90.0,54.0,
BRNTWOOD.A,20150213,2359,0.00,,79,54,,,0,0,,,59,54,,342,0.09,88.0,54.0,
BRNTWOOD.A,20150214,2359,0.00,,77,56,,,0,0,,,59,55,,358,0.10,90.0,47.0,
BRNTWOOD.A,20150215,2359,0.00,,77,54,,,0,0,,,58,54,,343,0.10,87.0,45.0,
BRNTWOOD.A,20150216,2359,0.00,,82,53,,,0,0,,,58,54,,318,0.08,91.0,54.0,
BRNTWOOD.A,20150217,2359,0.00,,62,44,,,0,0,,,58,54,,325,0.08,91.0,67.0,
BRNTWOOD.A,20150218,2359,0.00,,82,58,,,0,0,,,58,54,,350,0.08,89.0,71.0,
BRNTWOOD.A,20150219,2359,0.00,,77,56,,,0,0,,,57,55,,123,0.02,92.0,83.0,
BRNTWOOD.A,20150220,2359,0.00,,73,58,,,0,0,,,60,56,,327,0.09,92.0,58.0,
BRNTWOOD.A,20150221,2359,0.00,,71,54,,,0,0,,,59,56,,323,0.09,92.0,63.0,
BRNTWOOD.A,20150222,2359,0.00,,68,54,,,0,0,,,57,55,,385,0.19,90.0,30.0,
BRNTWOOD.A,20150223,2359,0.00,,65,49,,,0,0,,,55,52,,363,0.19,40.0,22.0,
BRNTWOOD.A,20150224,2359,0.00,,70,43,,,0,0,,,55,51,,408,0.14,68.0,20.0,
BRNTWOOD.A,20150225,2359,0.00,,73,47,,,0,0,,,56,51,,380,0.12,87.0,37.0,
BRNTWOOD.A,20150226,2359,0.00,,78,53,,,0,0,,,56,52,,379,0.14,88.0,35.0,
BRNTWOOD.A,20150227,2359,0.00,,74,62,,,0,0,,,57,54,,371,0.14,77.0,46.0,
BRNTWOOD.A,20150228,2359,0.00,,71,58,,,0,0,,,57,53,,336,0.11,85.0,47.0,
BRNTWOOD.A,20150301,2359,0.00,,71,57,,,0,0,,,56,53,,417,0.14,86.0,39.0,
BRNTWOOD.A,20150302,2359,0.00,,74,56,,,0,0,,,56,52,,262,0.09,82.0,49.0,
BRNTWOOD.A,20150303,2359,0.00,,81,54,,,0,0,,,56,52,,408,0.13,92.0,43.0,
BRNTWOOD.A,20150304,2359,0.00,,73,56,,,0,0,,,57,52,,442,0.15,81.0,27.0,
BRNTWOOD.A,20150305,2359,0.00,,77,55,,,0,0,,,57,51,,443,0.14,83.0,35.0,
BRNTWOOD.A,20150306,2359,0.00,,81,58,,,0,0,,,58,52,,454,0.14,82.0,27.0,
BRNTWOOD.A,20150307,2359,0.00,,85,59,,,0,0,,,59,53,,447,0.13,83.0,31.0,
BRNTWOOD.A,20150308,2359,0.00,,89,63,,,0,0,,,60,54,,439,0.12,86.0,35.0,
BRNTWOOD.A,20150309,2359,0.00,,66,43,,,0,0,,,61,54,,452,0.12,90.0,35.0,
